car_id,current_office_id,car_name,car_type,fuel_type,model,model_year
4236,21,Range Rover Evoque,suv,GASOLINE,Land Rover,2013
4237,94,Q3,suv,GASOLINE,Audi,2017
4238,54,Camaro,car,GASOLINE,Chevrolet,2015
4239,4,Q5,suv,GASOLINE,Audi,2014
4240,67,A3,car,GASOLINE,Audi,2016
4241,100,Camaro,car,GASOLINE,Chevrolet,2016
4242,6,Q5,suv,GASOLINE,Audi,2016
4243,34,Wrangler,suv,GASOLINE,Jeep,2015
4244,30,Tiguan,suv,GASOLINE,Volkswagen,2018
4245,24,I8,car,HYBRID,BMW,2019
4246,7,Mustang,car,GASOLINE,Ford,2018
4247,62,Durango,suv,GASOLINE,Dodge,2013
4248,66,Silverado 1500,truck,GASOLINE,Chevrolet,2012
4249,56,Grand Caravan,minivan,GASOLINE,Dodge,2012
4250,29,Pacifica,minivan,GASOLINE,Chrysler,2017
4251,15,Corolla,car,GASOLINE,Toyota,2020
4252,27,CR-V,suv,GASOLINE,Honda,2008
4253,50,Fusion,car,GASOLINE,Ford,2017
4254,68,Murano,suv,GASOLINE,Nissan,2010
4255,34,Spectra,car,GASOLINE,Kia,2009
4256,94,Sedona,minivan,GASOLINE,Kia,2015
4257,98,MKZ,car,GASOLINE,Lincoln,2014
4258,36,Corolla,car,GASOLINE,Toyota,2016
4259,71,Sentra,car,GASOLINE,Nissan,2017
4260,19,Sonata,car,GASOLINE,Hyundai,2013
4261,75,CR-V,suv,GASOLINE,Honda,2018
4262,74,Mustang,car,GASOLINE,Ford,2015
4263,61,Focus,car,GASOLINE,Ford,2016
4264,61,Equinox,suv,GASOLINE,Chevrolet,2015
4265,96,Tiguan,suv,GASOLINE,Volkswagen,2018
4266,79,XF,car,GASOLINE,Jaguar,2013
4267,46,Fusion,car,GASOLINE,Ford,2015
4268,59,Elantra,car,GASOLINE,Hyundai,2019
4269,96,Elantra,car,GASOLINE,Hyundai,2019
4270,76,Altima,car,GASOLINE,Nissan,2015
4271,57,Altima,car,GASOLINE,Nissan,2013
4272,51,Jetta,car,GASOLINE,Volkswagen,2016
4273,68,Optima,car,GASOLINE,Kia,2012
4274,96,Soul,car,GASOLINE,Kia,2018
4275,100,Outlander,suv,GASOLINE,Mitsubishi,2017
4276,86,Cherokee,suv,GASOLINE,Jeep,2015
4277,10,Sonata,car,GASOLINE,Hyundai,2010
4278,62,Altima,car,GASOLINE,Nissan,2011
4279,8,Elantra,car,GASOLINE,Hyundai,2020
4280,31,Versa,car,GASOLINE,Nissan,2019
4281,80,Versa,car,GASOLINE,Nissan,2015
4282,39,500,car,GASOLINE,FIAT,2012
4283,100,Accent,car,GASOLINE,Hyundai,2018
4284,70,Accent,car,GASOLINE,Hyundai,2017
4285,76,Aveo,car,GASOLINE,Chevrolet,2011
4286,20,Corvette,car,GASOLINE,Chevrolet,2017
4287,60,Model S,car,ELECTRIC,Tesla,2013
4288,66,F-TYPE,car,GASOLINE,Jaguar,2020
4289,37,718 Boxster,car,GASOLINE,Porsche,2017
4290,81,MX-5 Miata,car,GASOLINE,Mazda,2017
4291,83,Accord,car,GASOLINE,Honda,2009
4292,92,Volt,car,HYBRID,Chevrolet,2013
4293,13,Z4,car,GASOLINE,BMW,2011
4294,89,911,car,GASOLINE,Porsche,2013
4295,29,Range Rover Sport,suv,GASOLINE,Land Rover,2014
4296,93,Mustang,car,GASOLINE,Ford,2016
4297,8,4 Series,car,GASOLINE,BMW,2014
4298,9,Accord Hybrid,car,HYBRID,Honda,2015
4299,100,Model S,car,ELECTRIC,Tesla,2017
4300,36,2 Series,car,GASOLINE,BMW,2014
4301,54,Z4,car,GASOLINE,BMW,2011
4302,70,Model X,suv,ELECTRIC,Tesla,2016
4303,55,Jetta,car,GASOLINE,Volkswagen,2019
4304,55,Model S,car,ELECTRIC,Tesla,2017
4305,99,3 Series,car,GASOLINE,BMW,2014
4306,68,Versa,car,GASOLINE,Nissan,2015
4307,46,718 Boxster,car,GASOLINE,Porsche,2017
4308,84,Passat,car,GASOLINE,Volkswagen,2014
4309,65,3 Series,car,GASOLINE,BMW,2015
4310,57,Corvette Stingray,car,GASOLINE,Chevrolet,2014
4311,58,718 Boxster,car,GASOLINE,Porsche,2017
4312,51,911,car,GASOLINE,Porsche,2013
4313,52,Forte,car,GASOLINE,Kia,2011
4314,51,911,car,GASOLINE,Porsche,2017
4315,22,Model 3,car,ELECTRIC,Tesla,2018
4316,13,Grand Cherokee,suv,GASOLINE,Jeep,2014
4317,11,MX-5 Miata,car,GASOLINE,Mazda,2016
4318,6,Model 3,car,ELECTRIC,Tesla,2018
4319,96,Model 3,car,ELECTRIC,Tesla,2018
4320,87,Wrangler,suv,GASOLINE,Jeep,2015
4321,18,Civic,car,HYBRID,Honda,2008
4322,94,Yaris,car,GASOLINE,Toyota,2009
4323,46,Model 3,car,ELECTRIC,Tesla,2017
4324,58,Grand Cherokee,suv,GASOLINE,Jeep,2015
4325,7,Civic,car,GASOLINE,Honda,2008
4326,12,Model S,car,ELECTRIC,Tesla,2015
4327,52,Model S,car,ELECTRIC,Tesla,2013
4328,22,QX60,suv,GASOLINE,Infiniti,2016
4329,80,Macan,suv,GASOLINE,Porsche,2015
4330,53,4Runner,suv,GASOLINE,Toyota,2019
4331,31,Macan,suv,GASOLINE,Porsche,2015
4332,51,Macan,suv,GASOLINE,Porsche,2015
4333,65,370Z,car,GASOLINE,Nissan,2013
4334,16,Cayenne,suv,GASOLINE,Porsche,2016
4335,59,Macan,suv,GASOLINE,Porsche,2017
4336,22,R8,car,GASOLINE,Audi,2011
4337,5,Fusion Energi,car,HYBRID,Ford,2017
4338,38,C-Class,car,GASOLINE,Mercedes-Benz,2018
4339,86,Cayenne,suv,GASOLINE,Porsche,2016
4340,35,Yaris,car,GASOLINE,Toyota,2015
4341,86,Prius Prime,car,HYBRID,Toyota,2017
4342,96,GLE-Class,suv,GASOLINE,Mercedes-Benz,2016
4343,3,Model X,suv,ELECTRIC,Tesla,2017
4344,94,Prius,car,HYBRID,Toyota,2016
4345,1,X3,suv,GASOLINE,BMW,2017
4346,7,Model S,car,ELECTRIC,Tesla,2017
4347,89,F-TYPE,car,GASOLINE,Jaguar,2018
4348,81,Acadia,suv,GASOLINE,GMC,2010
4349,5,911,car,GASOLINE,Porsche,2013
4350,78,Model 3,car,ELECTRIC,Tesla,2018
4351,90,Odyssey,minivan,GASOLINE,Honda,2015
4352,7,S-Class,car,GASOLINE,Mercedes-Benz,2016
4353,54,4 Series,car,GASOLINE,BMW,2018
4354,22,Model 3,car,ELECTRIC,Tesla,2019
4355,73,Grand Caravan,minivan,GASOLINE,Dodge,2015
4356,29,Tundra,truck,GASOLINE,Toyota,2017
4357,18,California,car,GASOLINE,Ferrari,2012
4358,32,Model 3,car,ELECTRIC,Tesla,2018
4359,4,MKC,suv,GASOLINE,Lincoln,2015
4360,68,HHR,car,GASOLINE,Chevrolet,2010
4361,51,Wrangler,suv,GASOLINE,Jeep,2009
4362,67,Model S,car,ELECTRIC,Tesla,2017
4363,7,Odyssey,minivan,GASOLINE,Honda,2008
4364,79,S5,car,GASOLINE,Audi,2018
4365,63,QX60,suv,GASOLINE,Infiniti,2016
4366,75,MX-5 Miata,car,GASOLINE,Mazda,2016
4367,72,Model 3,car,ELECTRIC,Tesla,2017
4368,10,Model S,car,ELECTRIC,Tesla,2013
4369,77,CLA-Class,car,GASOLINE,Mercedes-Benz,2018
4370,39,S5,car,GASOLINE,Audi,2018
4371,18,Wrangler JK,suv,GASOLINE,Jeep,2018
4372,14,718 Boxster,car,GASOLINE,Porsche,2017
4373,43,Bolt EV,car,ELECTRIC,Chevrolet,2017
4374,71,X5,suv,GASOLINE,BMW,2019
4375,59,Suburban,suv,GASOLINE,Chevrolet,2013
4376,31,Model S,car,ELECTRIC,Tesla,2018
4377,12,Prius Prime,car,HYBRID,Toyota,2017
4378,9,Prius Prime,car,HYBRID,Toyota,2017
4379,54,Model 3,car,ELECTRIC,Tesla,2018
4380,65,Model 3,car,ELECTRIC,Tesla,2020
4381,22,RAV4,suv,GASOLINE,Toyota,2015
4382,63,Boxster,car,GASOLINE,Porsche,2013
4383,59,Model 3,car,ELECTRIC,Tesla,2018
4384,25,Model 3,car,ELECTRIC,Tesla,2019
4385,33,Ghibli,car,GASOLINE,Maserati,2017
4386,55,Prius Prime,car,HYBRID,Toyota,2019
4387,23,F-TYPE,car,GASOLINE,Jaguar,2014
4388,17,Model 3,car,ELECTRIC,Tesla,2020
4389,80,Model X,suv,ELECTRIC,Tesla,2017
4390,73,Odyssey,minivan,GASOLINE,Honda,2019
4391,6,RS 3,car,GASOLINE,Audi,2018
4392,6,Model S,car,ELECTRIC,Tesla,2014
4393,83,M4,car,GASOLINE,BMW,2016
4394,52,3 Series,car,GASOLINE,BMW,2011
4395,57,718 Cayman,car,GASOLINE,Porsche,2018
4396,38,Q50,car,GASOLINE,INFINITI,2018
4397,76,X3,suv,GASOLINE,BMW,2014
4398,21,Model 3,car,ELECTRIC,Tesla,2018
4399,80,Corvette Stingray,car,GASOLINE,Chevrolet,2014
4400,47,3 Series,car,GASOLINE,BMW,2016
4401,62,Wrangler Unlimited,suv,GASOLINE,Jeep,2019
4402,17,911,car,GASOLINE,Porsche,2014
4403,66,3 Series,car,GASOLINE,BMW,2009
4404,27,Odyssey,minivan,GASOLINE,Honda,2015
4405,38,C-Class,car,GASOLINE,Mercedes-Benz,2009
4406,18,SLK-Class,car,GASOLINE,Mercedes-Benz,2012
4407,13,Wrangler Unlimited,suv,GASOLINE,Jeep,2019
4408,46,RX 350,suv,GASOLINE,Lexus,2010
4409,1,Mustang,car,GASOLINE,Ford,2010
4410,93,Cayenne,suv,GASOLINE,Porsche,2014
4411,71,X5,suv,GASOLINE,BMW,2008
4412,8,Civic,car,GASOLINE,Honda,2012
4413,67,M4,car,GASOLINE,BMW,2018
4414,93,3,car,GASOLINE,Mazda,2018
4415,72,Odyssey,minivan,GASOLINE,Honda,2014
4416,58,Odyssey,minivan,GASOLINE,Honda,2019
4417,9,Mustang,car,GASOLINE,Ford,2017
4418,99,California,car,GASOLINE,Ferrari,2012
4419,65,Odyssey,minivan,GASOLINE,Honda,2013
4420,63,WRX,car,GASOLINE,Subaru,2018
4421,41,Prius,car,HYBRID,Toyota,2016
4422,58,Ascent,suv,GASOLINE,Subaru,2019
4423,37,4 Series,car,GASOLINE,BMW,2015
4424,18,Discovery Sport,suv,GASOLINE,Land Rover,2016
4425,71,Model 3,car,ELECTRIC,Tesla,2019
4426,42,Model 3,car,ELECTRIC,Tesla,2018
4427,28,Model X,suv,ELECTRIC,Tesla,2017
4428,98,A3,car,GASOLINE,Audi,2016
4429,4,500e,car,ELECTRIC,FIAT,2017
4430,16,4 Series Gran Coupe,car,GASOLINE,BMW,2016
4431,81,GL-Class,suv,GASOLINE,Mercedes-Benz,2014
4432,66,ILX,car,GASOLINE,Acura,2013
4433,23,M3,car,GASOLINE,BMW,2016
4434,74,4 Series,car,GASOLINE,BMW,2018
4435,97,4 Series,car,GASOLINE,BMW,2018
4436,66,Boxster,car,GASOLINE,Porsche,2014
4437,76,3 Series,car,GASOLINE,BMW,2008
4438,90,3 Series,car,GASOLINE,BMW,2007
4439,34,S4,car,GASOLINE,Audi,2012
4440,46,Model 3,car,ELECTRIC,Tesla,2018
4441,53,Sienna,minivan,GASOLINE,Toyota,2011
4442,92,Highlander,suv,GASOLINE,Toyota,2010
4443,55,Tahoe,suv,GASOLINE,Chevrolet,2016
4444,93,X3,suv,GASOLINE,BMW,2008
4445,99,Mustang,car,GASOLINE,Ford,2014
4446,22,XC90,suv,GASOLINE,Volvo,2018
4447,44,Challenger,car,GASOLINE,Dodge,2016
4448,91,M6,car,GASOLINE,BMW,2007
4449,23,Renegade,suv,GASOLINE,Jeep,2017
4450,98,SLK-Class,car,GASOLINE,Mercedes-Benz,2015
4451,28,Outback,suv,GASOLINE,Subaru,2018
4452,69,Model 3,car,ELECTRIC,Tesla,2018
4453,99,Escape,suv,GASOLINE,Ford,2013
4454,87,Model S,car,ELECTRIC,Tesla,2016
4455,5,Challenger,car,GASOLINE,Dodge,2018
4456,53,Panamera,car,GASOLINE,Porsche,2018
4457,19,Jetta,car,DIESEL,Volkswagen,2012
4458,44,Model S,car,ELECTRIC,Tesla,2015
4459,15,Prius v,car,HYBRID,Toyota,2013
4460,96,Fusion Hybrid,car,HYBRID,Ford,2018
4461,63,Model 3,car,ELECTRIC,Tesla,2019
4462,11,Pilot,suv,GASOLINE,Honda,2013
4463,46,A4,car,GASOLINE,Audi,2011
4464,93,Corolla,car,GASOLINE,Toyota,2015
4465,86,Grand Cherokee,suv,GASOLINE,Jeep,2016
4466,19,Model 3,car,ELECTRIC,Tesla,2019
4467,91,Model S,car,ELECTRIC,Tesla,2016
4468,84,Yukon XL,suv,GASOLINE,GMC,2009
4469,47,Model 3,car,ELECTRIC,Tesla,2019
4470,68,F-150,truck,GASOLINE,Ford,2014
4471,16,Grand Caravan,minivan,GASOLINE,Dodge,2018
4472,65,Tundra,truck,GASOLINE,Toyota,2018
4473,21,Sienna,minivan,GASOLINE,Toyota,2008
4474,31,GX 460,suv,GASOLINE,Lexus,2017
4475,14,QX60,suv,GASOLINE,Infiniti,2015
4476,12,RS 5,car,GASOLINE,Audi,2013
4477,93,Q7,suv,GASOLINE,Audi,2015
4478,40,F-150,truck,GASOLINE,Ford,2016
4479,15,Suburban,suv,GASOLINE,Chevrolet,2017
4480,12,Wrangler,suv,GASOLINE,Jeep,2014
4481,43,Model Y,suv,ELECTRIC,Tesla,2020
4482,26,Model 3,car,ELECTRIC,Tesla,2018
4483,95,Model Y,suv,ELECTRIC,Tesla,2020
4484,76,Highlander,suv,GASOLINE,Toyota,2017
4485,59,Sedona,minivan,GASOLINE,Kia,2016
4486,30,Wrangler,suv,GASOLINE,Jeep,2018
4487,74,Legacy,car,GASOLINE,Subaru,2012
4488,62,Odyssey,minivan,GASOLINE,Honda,2009
4489,25,Explorer,suv,GASOLINE,Ford,2017
4490,71,Model 3,car,ELECTRIC,Tesla,2019
4491,2,Wrangler,suv,GASOLINE,Jeep,2014
4492,74,Sedona,minivan,GASOLINE,Kia,2016
4493,92,Pilot,suv,GASOLINE,Honda,2007
4494,42,Range Rover Sport,suv,GASOLINE,Land Rover,2014
4495,4,Wrangler,suv,GASOLINE,Jeep,2016
4496,13,Suburban,suv,GASOLINE,Chevrolet,2016
4497,71,Grand Caravan,minivan,GASOLINE,Dodge,2018
4498,67,Model 3,car,ELECTRIC,Tesla,2017
4499,6,Versa,car,GASOLINE,Nissan,2015
4500,18,Sorento,suv,GASOLINE,Kia,2018
4501,53,Dart,car,GASOLINE,Dodge,2015
4502,24,Outback,suv,GASOLINE,Subaru,2014
4503,41,Sierra 1500,truck,GASOLINE,GMC,2017
4504,1,Wrangler Unlimited,suv,GASOLINE,Jeep,2019
4505,9,Jetta,car,DIESEL,Volkswagen,2011
4506,70,XE,car,GASOLINE,Jaguar,2017
4507,38,Corvette Stingray,car,GASOLINE,Chevrolet,2014
4508,38,F-150,truck,DIESEL,Ford,2018
4509,88,A4,car,GASOLINE,Audi,2015
4510,18,Yukon XL,suv,GASOLINE,GMC,2015
4511,87,Armada,suv,GASOLINE,Nissan,2019
4512,35,Sprinter,van,DIESEL,Mercedes-Benz,2018
4513,57,TLX,car,GASOLINE,Acura,2018
4514,20,Wrangler,suv,GASOLINE,Jeep,2014
4515,12,Explorer,suv,GASOLINE,Ford,2017
4516,11,Sienna,minivan,GASOLINE,Toyota,2012
4517,76,Rabbit,car,GASOLINE,Volkswagen,2009
4518,52,Transit Van,van,GASOLINE,Ford,2015
4519,9,Armada,suv,GASOLINE,Nissan,2012
4520,50,500L,car,GASOLINE,FIAT,2014
4521,75,Wrangler,suv,GASOLINE,Jeep,2016
4522,76,Q7,suv,GASOLINE,Audi,2015
4523,65,Escape,suv,GASOLINE,Ford,2013
4524,95,Model 3,car,ELECTRIC,Tesla,2018
4525,5,Legacy,car,GASOLINE,Subaru,2017
4526,96,Q50,car,GASOLINE,Infiniti,2014
4527,76,Model X,suv,ELECTRIC,Tesla,2016
4528,5,A5 Sportback,car,GASOLINE,Audi,2019
4529,16,Model 3,car,ELECTRIC,Tesla,2020
4530,31,Sprinter,van,DIESEL,Mercedes-benz,2019
4531,51,Sierra 1500,truck,GASOLINE,GMC,2019
4532,56,Tacoma,truck,GASOLINE,Toyota,2011
4533,29,F-150,truck,GASOLINE,Ford,2016
4534,99,A4,car,GASOLINE,Audi,2012
4535,87,Stinger,car,GASOLINE,Kia,2019
4536,9,Yukon XL,suv,GASOLINE,GMC,2019
4537,19,Sierra 1500,truck,GASOLINE,GMC,2019
4538,75,Santa Fe,suv,GASOLINE,Hyundai,2019
4539,86,Grand Cherokee,suv,GASOLINE,Jeep,2014
4540,28,Transit Van,van,GASOLINE,Ford,2015
4541,39,Yukon XL,suv,GASOLINE,GMC,2019
4542,93,Wrangler,suv,GASOLINE,Jeep,2017
4543,57,Cherokee,suv,GASOLINE,Jeep,2019
4544,68,Navigator,suv,GASOLINE,Lincoln,2018
4545,98,Wrangler,suv,GASOLINE,Jeep,2016
4546,86,GLK-Class,suv,GASOLINE,Mercedes-Benz,2010
4547,96,Suburban,suv,GASOLINE,Chevrolet,2014
4548,86,Navigator L,suv,GASOLINE,Lincoln,2019
4549,54,Navigator,suv,GASOLINE,Lincoln,2014
4550,51,4Runner,suv,GASOLINE,Toyota,2017
4551,53,Rogue Sport,suv,GASOLINE,Nissan,2019
4552,4,LR4,suv,GASOLINE,Land Rover,2013
4553,23,Murano,suv,GASOLINE,Nissan,2019
4554,31,4Runner,suv,GASOLINE,Toyota,2014
4555,6,Altima,car,GASOLINE,Nissan,2019
4556,28,Altima,car,GASOLINE,Nissan,2019
4557,56,Tacoma,truck,GASOLINE,Toyota,2008
4558,75,Edge,suv,GASOLINE,Ford,2017
4559,55,Q5,suv,GASOLINE,Audi,2012
4560,3,Cooper,car,GASOLINE,MINI,2008
4561,40,Wrangler,suv,GASOLINE,Jeep,2014
4562,15,Santa Fe Sport,suv,GASOLINE,Hyundai,2018
4563,90,Explorer,suv,GASOLINE,Ford,2018
4564,24,Enclave,suv,GASOLINE,Buick,2019
4565,98,Enclave,suv,GASOLINE,Buick,2019
4566,51,3 Series,car,GASOLINE,BMW,2018
4567,54,Rogue,suv,GASOLINE,Nissan,2020
4568,71,Acadia,suv,GASOLINE,GMC,2019
4569,58,Sentra,car,GASOLINE,Nissan,2019
4570,58,Sienna,minivan,GASOLINE,Toyota,2015
4571,44,Range Rover Sport,suv,GASOLINE,Land Rover,2012
4572,32,Rogue,suv,GASOLINE,Nissan,2019
4573,89,Sedona,minivan,GASOLINE,Kia,2019
4574,19,Telluride,suv,GASOLINE,Kia,2020
4575,35,Acadia,suv,GASOLINE,GMC,2019
4576,15,Tacoma,truck,GASOLINE,Toyota,2014
4577,11,Suburban,suv,GASOLINE,Chevrolet,2012
4578,2,Tundra,truck,GASOLINE,Toyota,2014
4579,12,Prius,car,HYBRID,Toyota,2012
4580,71,Jetta,car,GASOLINE,Volkswagen,2019
4581,31,F-PACE,suv,GASOLINE,Jaguar,2017
4582,20,Sedona,minivan,GASOLINE,Kia,2019
4583,93,RAV4,suv,GASOLINE,Toyota,2019
4584,10,Wrangler,suv,GASOLINE,Jeep,2012
4585,53,Gladiator,truck,GASOLINE,Jeep,2020
4586,11,Sedona,minivan,GASOLINE,Kia,2019
4587,94,Acadia,suv,GASOLINE,GMC,2019
4588,82,Sedona,minivan,GASOLINE,Kia,2019
4589,80,Patriot,suv,GASOLINE,Jeep,2015
4590,59,Forester,suv,GASOLINE,Subaru,2014
4591,27,Pilot,suv,GASOLINE,Honda,2015
4592,42,Sebring,car,GASOLINE,Chrysler,2006
4593,39,Rogue,suv,GASOLINE,Nissan,2020
4594,43,Slingshot,car,GASOLINE,Polaris,2015
4595,92,Mazda3,car,GASOLINE,Mazda,2019
4596,51,Cayenne,suv,GASOLINE,Porsche,2009
4597,31,F-150,truck,GASOLINE,Ford,2018
4598,48,Eos,car,GASOLINE,Volkswagen,2012
4599,22,F-150,truck,GASOLINE,Ford,2016
4600,89,4Runner,suv,GASOLINE,Toyota,2012
4601,79,G80,car,GASOLINE,Genesis,2017
4602,34,Promaster Cargo Van,van,GASOLINE,Ram,2018
4603,19,Tundra,truck,GASOLINE,Toyota,2010
4604,91,Terrain,suv,GASOLINE,GMC,2019
4605,73,Town and Country,minivan,GASOLINE,Chrysler,2012
4606,7,Taurus,car,GASOLINE,Ford,2006
4607,25,Mustang,car,GASOLINE,Ford,2015
4608,8,Town and Country,minivan,GASOLINE,Chrysler,2015
4609,85,1500,truck,GASOLINE,Ram,2013
4610,84,Acadia,suv,GASOLINE,GMC,2011
4611,63,Q5,suv,GASOLINE,Audi,2011
4612,85,Pacifica,minivan,GASOLINE,Chrysler,2019
4613,94,Terrain,suv,GASOLINE,GMC,2019
4614,3,Land Cruiser,suv,GASOLINE,Toyota,2018
4615,18,Rio 5-Door,car,GASOLINE,Kia,2019
4616,87,Rio 5-Door,car,GASOLINE,Kia,2019
4617,49,LR2,suv,GASOLINE,Land Rover,2008
4618,38,Element,suv,GASOLINE,Honda,2011
4619,89,Encore,suv,GASOLINE,Buick,2019
4620,97,Soul,suv,GASOLINE,Kia,2019
4621,100,Corolla,car,GASOLINE,Toyota,2016
4622,33,Rio,car,GASOLINE,Kia,2019
4623,74,1500,truck,DIESEL,Ram,2015
4624,11,Wrangler JK,suv,GASOLINE,Jeep,2018
4625,63,Encore,suv,GASOLINE,Buick,2019
4626,70,Rio 5-Door,car,GASOLINE,Kia,2019
4627,94,Encore,suv,GASOLINE,Buick,2019
4628,28,Crosstrek,suv,GASOLINE,Subaru,2016
4629,32,Element,suv,GASOLINE,Honda,2008
4630,89,Prius,car,HYBRID,Toyota,2008
4631,20,Model S,car,ELECTRIC,Tesla,2016
4632,4,Model 3,car,ELECTRIC,Tesla,2018
4633,49,Model X,suv,ELECTRIC,Tesla,2016
4634,9,Model 3,car,ELECTRIC,Tesla,2018
4635,81,Model 3,car,ELECTRIC,Tesla,2019
4636,13,Pacifica,minivan,GASOLINE,Chrysler,2017
4637,78,S-Class,car,HYBRID,Mercedes-Benz,2015
4638,6,fortwo,car,GASOLINE,smart,2013
4639,17,Model S,car,ELECTRIC,Tesla,2013
4640,65,Mustang,car,GASOLINE,Ford,2016
4641,58,Model 3,car,ELECTRIC,Tesla,2018
4642,45,MX-5 Miata,car,GASOLINE,Mazda,2016
4643,22,Model 3,car,ELECTRIC,Tesla,2019
4644,21,Model Y,suv,ELECTRIC,Tesla,2020
4645,58,F-150,truck,GASOLINE,Ford,2018
4646,44,300,car,GASOLINE,Chrysler,2015
4647,75,6 Series,car,GASOLINE,BMW,2015
4648,74,7-Series,car,GASOLINE,BMW,2019
4649,84,M4,car,GASOLINE,BMW,2015
4650,13,Outback,suv,GASOLINE,Subaru,2013
4651,5,C-Class,car,GASOLINE,Mercedes-benz,2019
4652,97,fortwo,car,GASOLINE,smart,2012
4653,55,Mustang,car,GASOLINE,Ford,2016
4654,85,Camry,car,GASOLINE,Toyota,2016
4655,21,CLA-Class,car,GASOLINE,Mercedes-Benz,2018
4656,46,Bolt EV,car,ELECTRIC,Chevrolet,2018
4657,33,IS 350 C,car,GASOLINE,Lexus,2010
4658,82,1500,truck,GASOLINE,Ram,2016
4659,67,F-TYPE,car,GASOLINE,Jaguar,2015
4660,94,SLK-Class,car,GASOLINE,Mercedes-Benz,2016
4661,21,A4,car,GASOLINE,Audi,2014
4662,75,Outback,suv,GASOLINE,Subaru,2013
4663,43,Model S,car,ELECTRIC,Tesla,2014
4664,46,5 Series,car,HYBRID,BMW,2018
4665,72,7-Series,car,GASOLINE,BMW,2019
4666,82,Cooper Countryman,car,GASOLINE,MINI,2014
4667,74,Q7,suv,GASOLINE,Audi,2017
4668,16,CTS,car,GASOLINE,Cadillac,2019
4669,72,Leaf,car,ELECTRIC,Nissan,2019
4670,36,SLK-Class,car,GASOLINE,Mercedes-Benz,2016
4671,13,Focus,car,GASOLINE,Ford,2016
4672,23,Edge,suv,GASOLINE,Ford,2011
4673,63,Civic Sedan,car,GASOLINE,Honda,2019
4674,23,CR-V,suv,GASOLINE,Honda,2014
4675,100,Charger,car,GASOLINE,Dodge,2019
4676,14,fortwo,car,GASOLINE,smart,2013
4677,31,Veloster,car,GASOLINE,Hyundai,2016
4678,26,Highlander,suv,GASOLINE,Toyota,2017
4679,32,i3,car,ELECTRIC,BMW,2015
4680,51,Gladiator,truck,GASOLINE,Jeep,2020
4681,69,3 Series,car,GASOLINE,BMW,2016
4682,6,ES 300h,car,HYBRID,Lexus,2016
4683,8,Pilot,suv,GASOLINE,Honda,2018
4684,6,Camry,car,GASOLINE,Toyota,2018
4685,26,Civic,car,HYBRID,Honda,2014
4686,11,Expedition,suv,GASOLINE,Ford,2018
4687,43,2 Series,car,GASOLINE,BMW,2017
4688,22,F-150,truck,GASOLINE,Ford,2018
4689,7,X5,suv,GASOLINE,BMW,2015
4690,41,Soul,suv,GASOLINE,Kia,2020
4691,91,I8,car,HYBRID,BMW,2019
4692,57,Corolla,car,GASOLINE,Toyota,2017
4693,85,JX,suv,GASOLINE,Infiniti,2013
4694,4,Avalon,car,HYBRID,Toyota,2019
4695,6,Camry,car,GASOLINE,Toyota,2019
4696,61,GLC-Class,suv,GASOLINE,Mercedes-benz,2019
4697,5,Explorer,suv,GASOLINE,Ford,2019
4698,76,Prius v,car,HYBRID,Toyota,2012
4699,89,3 Series,car,GASOLINE,BMW,2013
4700,25,Camry,car,HYBRID,Toyota,2016
4701,9,Civic,car,GASOLINE,Honda,2016
4702,76,i3,car,ELECTRIC,BMW,2017
4703,51,Cube,car,GASOLINE,Nissan,2013
4704,6,Camry,car,GASOLINE,Toyota,2013
4705,55,Fusion,car,GASOLINE,Ford,2019
4706,81,Sonata,car,GASOLINE,Hyundai,2016
4707,42,Rio,car,GASOLINE,Kia,2015
4708,95,Model X,suv,ELECTRIC,Tesla,2019
4709,92,Corvette,car,GASOLINE,Chevrolet,2017
4710,93,Fit,car,GASOLINE,Honda,2018
4711,96,Corvette,car,GASOLINE,Chevrolet,2019
4712,46,911,car,GASOLINE,Porsche,2018
4713,98,Evora,car,GASOLINE,Lotus,2013
4714,93,Q8,suv,GASOLINE,Audi,2019
4715,58,Cooper Roadster,car,GASOLINE,MINI,2015
4716,28,Challenger,car,GASOLINE,Dodge,2019
4717,71,X7,suv,GASOLINE,BMW,2019
4718,11,Challenger,car,GASOLINE,Dodge,2019
4719,38,Model 3,car,ELECTRIC,Tesla,2018
4720,14,C-Class,car,GASOLINE,Mercedes-Benz,2018
4721,41,C-Class,car,GASOLINE,Mercedes-Benz,2018
4722,48,Sportage,suv,GASOLINE,Kia,2018
4723,23,Mustang,car,GASOLINE,Ford,2019
4724,4,Civic Sedan,car,GASOLINE,Honda,2019
4725,64,C-Class,car,GASOLINE,Mercedes-benz,2019
4726,36,F-TYPE,car,GASOLINE,Jaguar,2015
4727,57,Camaro,car,GASOLINE,Chevrolet,2017
4728,47,Mustang,car,GASOLINE,Ford,2016
4729,46,Giulia,car,GASOLINE,Alfa-romeo,2019
4730,8,Model 3,car,ELECTRIC,Tesla,2018
4731,36,E-Class,car,GASOLINE,Mercedes-benz,2019
4732,26,Accord Sedan,car,HYBRID,Honda,2020
4733,84,7 Series,car,GASOLINE,BMW,2016
4734,56,Model 3,car,ELECTRIC,Tesla,2019
4735,22,GX 460,suv,GASOLINE,Lexus,2018
4736,66,C-Class,car,GASOLINE,Mercedes-benz,2019
4737,13,G-Class,suv,GASOLINE,Mercedes-benz,2019
